"RACEID","DRIVERID","STOP","LAP","TIME","DURATION","MILLISECONDS","DATETIME_PITSTOP","DRIVERREF"
901,16,2,24,"16:48:28","25.493",25493,30-MAR-14,"sutil"
901,18,2,25,"16:49:48","24.524",24524,30-MAR-14,"button"
901,154,2,25,"16:50:09","25.596",25596,30-MAR-14,"grosjean"
901,4,2,27,"16:53:03","24.222",24222,30-MAR-14,"alonso"
901,13,2,27,"16:53:28","24.577",24577,30-MAR-14,"massa"
901,820,2,27,"16:54:31","29.210",29210,30-MAR-14,"chilton"
901,817,2,28,"16:54:45","24.775",24775,30-MAR-14,"ricciardo"
901,822,2,29,"16:57:09","24.964",24964,30-MAR-14,"bottas"
901,155,2,31,"17:01:26","26.505",26505,30-MAR-14,"kobayashi"
901,3,2,32,"17:01:43","25.287",25287,30-MAR-14,"rosberg"
901,1,2,33,"17:03:18","25.296",25296,30-MAR-14,"hamilton"
901,807,2,34,"17:05:38","24.887",24887,30-MAR-14,"hulkenberg"
901,8,3,34,"17:07:07","24.246",24246,30-MAR-14,"raikkonen"
901,828,3,38,"17:15:01","26.030",26030,30-MAR-14,"ericsson"
901,18,3,39,"17:15:13","25.028",25028,30-MAR-14,"button"
901,817,3,40,"17:16:28","1:49.329",109329,30-MAR-14,"ricciardo"
901,154,3,40,"17:17:34","25.735",25735,30-MAR-14,"grosjean"
901,4,3,42,"17:20:04","24.641",24641,30-MAR-14,"alonso"
901,820,3,41,"17:20:31","27.828",27828,30-MAR-14,"chilton"
901,13,3,42,"17:20:35","24.526",24526,30-MAR-14,"massa"
901,822,3,44,"17:24:12","24.498",24498,30-MAR-14,"bottas"
901,817,5,44,"17:26:23","34.480",34480,30-MAR-14,"ricciardo"
901,20,3,49,"17:32:08","25.186",25186,30-MAR-14,"vettel"
901,3,3,50,"17:33:47","24.654",24654,30-MAR-14,"rosberg"
901,1,3,51,"17:35:18","24.484",24484,30-MAR-14,"hamilton"
902,16,1,7,"18:16:37","25.293",25293,06-APR-14,"sutil"
902,822,1,10,"18:21:24","25.040",25040,06-APR-14,"bottas"
902,826,1,10,"18:21:32","26.064",26064,06-APR-14,"kvyat"
902,824,1,10,"18:21:44","25.756",25756,06-APR-14,"jules_bianchi"
902,820,1,11,"18:23:35","25.858",25858,06-APR-14,"chilton"
902,4,1,12,"18:24:52","25.770",25770,06-APR-14,"alonso"
902,821,1,12,"18:25:08","25.543",25543,06-APR-14,"gutierrez"
902,13,1,13,"18:26:30","24.528",24528,06-APR-14,"massa"
902,8,1,13,"18:26:37","25.009",25009,06-APR-14,"raikkonen"
902,824,2,13,"18:27:52","29.729",29729,06-APR-14,"jules_bianchi"
902,825,1,14,"18:28:29","24.611",24611,06-APR-14,"kevin_magnussen"
902,16,2,13,"18:29:29","40.747",40747,06-APR-14,"sutil"
902,807,1,15,"18:29:59","24.757",24757,06-APR-14,"hulkenberg"
902,155,1,15,"18:30:29","27.124",27124,06-APR-14,"kobayashi"
902,815,1,16,"18:31:38","24.697",24697,06-APR-14,"perez"
902,20,1,16,"18:31:48","24.964",24964,06-APR-14,"vettel"
902,18,1,17,"18:33:25","24.476",24476,06-APR-14,"button"
902,1,1,19,"18:36:24","24.687",24687,06-APR-14,"hamilton"
902,813,1,19,"18:37:12","25.395",25395,06-APR-14,"maldonado"
902,824,3,18,"18:37:15","18.989",18989,06-APR-14,"jules_bianchi"
902,826,2,24,"18:45:46","25.340",25340,06-APR-14,"kvyat"
902,822,2,25,"18:47:07","25.068",25068,06-APR-14,"bottas"
902,825,2,25,"18:47:29","24.559",24559,06-APR-14,"kevin_magnussen"
902,828,2,26,"18:49:57","25.819",25819,06-APR-14,"ericsson"
902,13,2,28,"18:52:16","25.896",25896,06-APR-14,"massa"
902,4,2,28,"18:52:21","24.576",24576,06-APR-14,"alonso"
902,154,2,28,"18:52:44","25.032",25032,06-APR-14,"grosjean"
902,820,2,28,"18:53:21","27.233",27233,06-APR-14,"chilton"
902,8,2,33,"19:01:01","25.415",25415,06-APR-14,"raikkonen"
902,815,2,34,"19:02:23","24.737",24737,06-APR-14,"perez"
902,20,2,34,"19:02:35","26.186",26186,06-APR-14,"vettel"
902,807,2,35,"19:04:06","24.440",24440,06-APR-14,"hulkenberg"
902,18,2,35,"19:04:08","25.245",25245,06-APR-14,"button"
902,155,2,35,"19:05:19","26.628",26628,06-APR-14,"kobayashi"
902,154,3,37,"19:08:17","25.693",25693,06-APR-14,"grosjean"
902,13,3,38,"19:09:23","24.575",24575,06-APR-14,"massa"
902,825,3,38,"19:09:48","25.572",25572,06-APR-14,"kevin_magnussen"
902,826,3,39,"19:11:36","25.345",25345,06-APR-14,"kvyat"
902,822,3,40,"19:12:44","25.980",25980,06-APR-14,"bottas"
902,1,2,41,"19:13:29","25.146",25146,06-APR-14,"hamilton"
902,3,2,41,"19:13:42","24.907",24907,06-APR-14,"rosberg"
902,820,3,40,"19:14:34","25.981",25981,06-APR-14,"chilton"
902,8,3,41,"19:15:09","24.453",24453,06-APR-14,"raikkonen"
902,824,5,40,"19:16:59","25.383",25383,06-APR-14,"jules_bianchi"
903,18,1,7,"15:16:33","22.408",22408,20-APR-14,"button"
903,13,1,10,"15:21:37","1:18.277",78277,20-APR-14,"massa"
903,815,1,10,"15:21:51","22.914",22914,20-APR-14,"perez"
903,828,1,10,"15:22:18","23.677",23677,20-APR-14,"ericsson"
903,4,1,11,"15:23:16","22.776",22776,20-APR-14,"alonso"
903,807,1,11,"15:23:24","23.438",23438,20-APR-14,"hulkenberg"
903,824,1,11,"15:23:56","24.784",24784,20-APR-14,"jules_bianchi"
903,20,1,12,"15:25:00","22.570",22570,20-APR-14,"vettel"
903,820,1,12,"15:25:48","23.781",23781,20-APR-14,"chilton"
903,3,1,13,"15:26:51","23.277",23277,20-APR-14,"rosberg"
903,821,1,14,"15:29:04","22.988",22988,20-APR-14,"gutierrez"
903,818,1,15,"15:30:46","24.119",24119,20-APR-14,"vergne"
903,1,1,17,"15:33:31","22.968",22968,20-APR-14,"hamilton"
903,821,2,27,"15:52:18","23.252",23252,20-APR-14,"gutierrez"
903,18,2,28,"15:53:59","22.548",22548,20-APR-14,"button"
903,824,2,28,"15:54:28","24.320",24320,20-APR-14,"jules_bianchi"
903,815,2,30,"15:57:11","23.636",23636,20-APR-14,"perez"
903,807,2,31,"15:58:34","22.764",22764,20-APR-14,"hulkenberg"
903,8,2,31,"15:58:50","23.291",23291,20-APR-14,"raikkonen"
903,826,2,31,"15:59:08","23.628",23628,20-APR-14,"kvyat"
903,13,2,31,"15:59:50","23.830",23830,20-APR-14,"massa"
903,818,2,32,"16:00:58","24.417",24417,20-APR-14,"vergne"
903,813,2,32,"16:01:12","23.022",23022,20-APR-14,"maldonado"
903,20,2,34,"16:03:40","22.246",22246,20-APR-14,"vettel"
903,3,2,37,"16:08:37","23.089",23089,20-APR-14,"rosberg"
903,817,2,37,"16:08:42","22.498",22498,20-APR-14,"ricciardo"
903,821,3,40,"16:15:29","22.734",22734,20-APR-14,"gutierrez"
903,828,3,42,"16:20:02","23.969",23969,20-APR-14,"ericsson"
904,20,1,12,"14:22:29","21.974",21974,11-MAY-14,"vettel"
904,817,1,14,"14:25:18","21.969",21969,11-MAY-14,"ricciardo"
904,154,1,15,"14:26:57","22.126",22126,11-MAY-14,"grosjean"
904,13,1,15,"14:27:02","22.890",22890,11-MAY-14,"massa"
904,818,1,16,"14:28:57","22.976",22976,11-MAY-14,"vergne"
904,8,1,17,"14:30:07","22.056",22056,11-MAY-14,"raikkonen"
904,807,1,17,"14:30:13","22.355",22355,11-MAY-14,"hulkenberg"
904,16,1,17,"14:30:29","28.013",28013,11-MAY-14,"sutil"
904,1,1,18,"14:31:07","22.951",22951,11-MAY-14,"hamilton"
904,826,1,18,"14:31:51","22.703",22703,11-MAY-14,"kvyat"
904,821,1,18,"14:32:02","23.063",23063,11-MAY-14,"gutierrez"
904,828,1,18,"14:32:30","23.091",23091,11-MAY-14,"ericsson"
904,3,1,21,"14:35:43","22.254",22254,11-MAY-14,"rosberg"
904,824,1,21,"14:37:01","22.928",22928,11-MAY-14,"jules_bianchi"
904,155,1,23,"14:40:18","22.789",22789,11-MAY-14,"kobayashi"
904,820,2,31,"14:53:03","23.232",23232,11-MAY-14,"chilton"
904,154,2,34,"14:56:49","22.078",22078,11-MAY-14,"grosjean"
904,16,2,35,"14:58:53","23.378",23378,11-MAY-14,"sutil"
904,807,2,36,"14:59:56","22.724",22724,11-MAY-14,"hulkenberg"
904,18,2,36,"15:00:01","24.408",24408,11-MAY-14,"button"
904,826,2,36,"15:00:07","22.841",22841,11-MAY-14,"kvyat"
904,821,2,36,"15:00:25","24.780",24780,11-MAY-14,"gutierrez"
904,813,2,37,"15:01:54","22.024",22024,11-MAY-14,"maldonado"
904,828,2,40,"15:07:44","26.671",26671,11-MAY-14,"ericsson"
904,825,2,41,"15:07:56","21.768",21768,11-MAY-14,"kevin_magnussen"
904,1,2,43,"15:09:35","23.590",23590,11-MAY-14,"hamilton"
904,8,2,43,"15:10:34","22.727",22727,11-MAY-14,"raikkonen"
904,820,3,42,"15:10:46","23.586",23586,11-MAY-14,"chilton"
904,3,2,45,"15:12:42","22.309",22309,11-MAY-14,"rosberg"
904,822,2,45,"15:13:31","22.701",22701,11-MAY-14,"bottas"
904,13,3,46,"15:15:37","22.304",22304,11-MAY-14,"massa"
904,20,3,52,"15:24:24","21.608",21608,11-MAY-14,"vettel"
904,821,3,52,"15:25:31","23.025",23025,11-MAY-14,"gutierrez"
904,4,3,53,"15:25:53","21.664",21664,11-MAY-14,"alonso"
904,826,3,53,"15:26:38","22.984",22984,11-MAY-14,"kvyat"
905,16,1,1,"14:04:55","33.207",33207,25-MAY-14,"sutil"
905,20,1,4,"14:10:25","1:06.065",66065,25-MAY-14,"vettel"
905,154,2,23,"14:37:00","25.029",25029,25-MAY-14,"grosjean"
905,820,1,24,"14:38:19","33.074",33074,25-MAY-14,"chilton"
905,18,1,25,"14:38:59","25.992",25992,25-MAY-14,"button"
905,155,1,25,"14:39:30","25.421",25421,25-MAY-14,"kobayashi"
905,824,1,25,"14:39:30","32.658",32658,25-MAY-14,"jules_bianchi"
905,3,1,26,"14:39:54","24.672",24672,25-MAY-14,"rosberg"
905,828,1,25,"14:40:02","28.091",28091,25-MAY-14,"ericsson"
905,8,1,26,"14:40:06","25.282",25282,25-MAY-14,"raikkonen"
905,817,1,26,"14:40:07","26.584",26584,25-MAY-14,"ricciardo"
905,4,1,26,"14:40:12","26.499",26499,25-MAY-14,"alonso"
905,818,1,26,"14:40:32","25.444",25444,25-MAY-14,"vergne"
905,807,1,26,"14:40:36","25.714",25714,25-MAY-14,"hulkenberg"
905,822,1,26,"14:40:41","25.595",25595,25-MAY-14,"bottas"
905,8,2,28,"14:44:21","25.684",25684,25-MAY-14,"raikkonen"
905,818,2,37,"14:57:54","19.385",19385,25-MAY-14,"vergne"
905,13,1,45,"15:08:42","24.264",24264,25-MAY-14,"massa"
905,828,2,51,"15:17:37","25.585",25585,25-MAY-14,"ericsson"
905,155,2,62,"15:34:01","25.116",25116,25-MAY-14,"kobayashi"
905,820,3,66,"15:40:58","26.137",26137,25-MAY-14,"chilton"
906,821,1,1,"14:05:32","24.370",24370,08-JUN-14,"gutierrez"
906,821,2,2,"14:07:36","24.768",24768,08-JUN-14,"gutierrez"
906,154,1,11,"14:23:03","23.943",23943,08-JUN-14,"grosjean"
906,817,1,13,"14:25:36","23.606",23606,08-JUN-14,"ricciardo"
906,18,1,14,"14:27:05","23.493",23493,08-JUN-14,"button"
906,20,1,15,"14:28:14","23.904",23904,08-JUN-14,"vettel"
906,13,1,15,"14:28:20","27.949",27949,08-JUN-14,"massa"
906,818,1,15,"14:28:22","24.433",24433,08-JUN-14,"vergne"
906,16,1,15,"14:28:33","23.703",23703,08-JUN-14,"sutil"
906,4,1,16,"14:29:44","23.932",23932,08-JUN-14,"alonso"
906,8,1,17,"14:31:08","23.925",23925,08-JUN-14,"raikkonen"
906,3,1,18,"14:32:06","23.882",23882,08-JUN-14,"rosberg"
906,1,1,19,"14:33:29","24.417",24417,08-JUN-14,"hamilton"
906,826,1,29,"14:47:47","25.235",25235,08-JUN-14,"kvyat"
906,815,1,34,"14:54:04","23.907",23907,08-JUN-14,"perez"
906,822,2,35,"14:55:26","24.491",24491,08-JUN-14,"bottas"
906,20,2,36,"14:56:46","23.340",23340,08-JUN-14,"vettel"
906,817,2,37,"14:58:06","23.274",23274,08-JUN-14,"ricciardo"
906,18,2,38,"14:59:46","25.050",25050,08-JUN-14,"button"
906,8,2,39,"15:01:06","24.221",24221,08-JUN-14,"raikkonen"
906,16,2,40,"15:02:56","24.068",24068,08-JUN-14,"sutil"
906,807,1,41,"15:03:27","23.902",23902,08-JUN-14,"hulkenberg"
906,3,2,44,"15:07:09","25.102",25102,08-JUN-14,"rosberg"
906,1,2,45,"15:08:31","23.554",23554,08-JUN-14,"hamilton"
906,825,2,45,"15:09:13","23.907",23907,08-JUN-14,"kevin_magnussen"
906,154,2,46,"15:10:53","23.856",23856,08-JUN-14,"grosjean"
906,826,2,46,"15:10:54","25.698",25698,08-JUN-14,"kvyat"
907,154,1,3,"14:07:00","21.884",21884,22-JUN-14,"grosjean"
907,818,1,8,"14:13:14","22.232",22232,22-JUN-14,"vergne"
907,807,1,9,"14:14:26","21.920",21920,22-JUN-14,"hulkenberg"
907,826,1,10,"14:15:42","21.906",21906,22-JUN-14,"kvyat"
907,817,1,10,"14:15:42","21.467",21467,22-JUN-14,"ricciardo"
907,3,1,11,"14:16:41","21.474",21474,22-JUN-14,"rosberg"
907,16,1,11,"14:17:03","22.960",22960,22-JUN-14,"sutil"
907,821,1,12,"14:18:21","55.222",55222,22-JUN-14,"gutierrez"
907,13,1,14,"14:20:24","21.896",21896,22-JUN-14,"massa"
907,4,1,14,"14:20:35","21.234",21234,22-JUN-14,"alonso"
907,155,1,14,"14:21:00","22.480",22480,22-JUN-14,"kobayashi"
907,822,1,15,"14:21:40","21.133",21133,22-JUN-14,"bottas"
907,8,1,15,"14:22:00","21.914",21914,22-JUN-14,"raikkonen"
907,813,1,26,"14:36:02","23.343",23343,22-JUN-14,"maldonado"
907,18,1,27,"14:37:01","21.505",21505,22-JUN-14,"button"
907,154,2,27,"14:37:37","24.212",24212,22-JUN-14,"grosjean"
907,815,1,29,"14:39:23","23.770",23770,22-JUN-14,"perez"
907,20,2,28,"14:39:56","29.844",29844,22-JUN-14,"vettel"
907,807,2,39,"14:52:03","22.246",22246,22-JUN-14,"hulkenberg"
907,818,2,39,"14:52:32","22.374",22374,22-JUN-14,"vergne"
907,3,2,40,"14:52:50","21.664",21664,22-JUN-14,"rosberg"
907,824,1,40,"14:54:11","24.452",24452,22-JUN-14,"jules_bianchi"
907,13,2,43,"14:56:41","22.096",22096,22-JUN-14,"massa"
907,817,2,43,"14:57:02","21.398",21398,22-JUN-14,"ricciardo"
907,828,2,43,"14:58:18","25.178",25178,22-JUN-14,"ericsson"
907,821,3,45,"15:01:17","22.530",22530,22-JUN-14,"gutierrez"
907,4,2,47,"15:01:38","21.276",21276,22-JUN-14,"alonso"
907,813,2,56,"15:13:32","22.612",22612,22-JUN-14,"maldonado"
907,18,2,58,"15:15:32","21.242",21242,22-JUN-14,"button"
908,820,2,2,"14:09:26","23.154",23154,06-JUL-14,"chilton"
908,817,1,15,"14:29:30","28.483",28483,06-JUL-14,"ricciardo"
908,3,1,18,"14:33:49","28.329",28329,06-JUL-14,"rosberg"
908,155,1,18,"14:35:28","29.507",29507,06-JUL-14,"kobayashi"
908,1,1,24,"14:43:45","29.679",29679,06-JUL-14,"hamilton"
908,815,1,26,"14:48:38","29.599",29599,06-JUL-14,"perez"
908,825,1,27,"14:49:39","28.745",28745,06-JUL-14,"kevin_magnussen"
908,818,1,27,"14:50:07","30.218",30218,06-JUL-14,"vergne"
908,18,1,28,"14:51:14","28.645",28645,06-JUL-14,"button"
908,155,2,29,"14:54:55","29.540",29540,06-JUL-14,"kobayashi"
908,154,1,30,"14:55:23","29.710",29710,06-JUL-14,"grosjean"
908,822,1,31,"14:55:58","29.104",29104,06-JUL-14,"bottas"
908,820,3,29,"14:56:02","29.737",29737,06-JUL-14,"chilton"
908,1,2,41,"15:12:01","29.291",29291,06-JUL-14,"hamilton"
909,825,1,1,"14:05:24","25.859",25859,20-JUL-14,"kevin_magnussen"
909,826,1,9,"14:17:06","20.313",20313,20-JUL-14,"kvyat"
909,4,1,12,"14:20:59","19.174",19174,20-JUL-14,"alonso"
909,817,1,13,"14:22:38","19.050",19050,20-JUL-14,"ricciardo"
909,20,1,14,"14:23:46","19.607",19607,20-JUL-14,"vettel"
909,807,1,14,"14:23:52","19.564",19564,20-JUL-14,"hulkenberg"
909,815,1,14,"14:24:04","21.802",21802,20-JUL-14,"perez"
909,822,1,15,"14:25:07","20.115",20115,20-JUL-14,"bottas"
909,155,1,15,"14:25:55","20.121",20121,20-JUL-14,"kobayashi"
909,16,1,16,"14:26:55","20.031",20031,20-JUL-14,"sutil"
909,813,1,18,"14:29:48","19.099",19099,20-JUL-14,"maldonado"
909,828,2,18,"14:30:40","19.890",19890,20-JUL-14,"ericsson"
909,824,1,20,"14:32:49","20.031",20031,20-JUL-14,"jules_bianchi"
909,1,1,26,"14:40:40","19.710",19710,20-JUL-14,"hamilton"
909,18,2,31,"14:47:51","18.916",18916,20-JUL-14,"button"
909,16,2,32,"14:49:41","19.638",19638,20-JUL-14,"sutil"
909,826,2,32,"14:49:52","20.251",20251,20-JUL-14,"kvyat"
909,155,2,32,"14:50:24","20.092",20092,20-JUL-14,"kobayashi"
909,820,2,32,"14:50:27","20.920",20920,20-JUL-14,"chilton"
909,20,2,34,"14:51:49","19.061",19061,20-JUL-14,"vettel"
909,815,2,34,"14:52:29","19.843",19843,20-JUL-14,"perez"
909,817,2,35,"14:53:27","19.358",19358,20-JUL-14,"ricciardo"
909,813,2,38,"14:58:08","19.126",19126,20-JUL-14,"maldonado"
909,807,2,39,"14:59:03","19.514",19514,20-JUL-14,"hulkenberg"
909,822,2,40,"14:59:58","20.206",20206,20-JUL-14,"bottas"
909,3,2,41,"15:01:08","20.257",20257,20-JUL-14,"rosberg"
909,828,3,41,"15:03:48","20.423",20423,20-JUL-14,"ericsson"
909,20,3,45,"15:07:09","18.879",18879,20-JUL-14,"vettel"
909,824,2,45,"15:08:29","20.575",20575,20-JUL-14,"jules_bianchi"
909,16,3,47,"15:10:49","20.424",20424,20-JUL-14,"sutil"
909,820,3,47,"15:11:56","20.632",20632,20-JUL-14,"chilton"
909,155,3,48,"15:13:19","20.358",20358,20-JUL-14,"kobayashi"
909,818,3,49,"15:13:46","20.431",20431,20-JUL-14,"vergne"
909,1,3,50,"15:13:58","19.868",19868,20-JUL-14,"hamilton"
909,815,3,52,"15:17:42","19.932",19932,20-JUL-14,"perez"
909,825,3,53,"15:18:59","19.427",19427,20-JUL-14,"kevin_magnussen"
909,8,3,53,"15:19:04","19.740",19740,20-JUL-14,"raikkonen"
909,4,3,55,"15:21:01","19.308",19308,20-JUL-14,"alonso"
910,18,1,8,"14:17:29","26.737",26737,27-JUL-14,"button"
910,817,1,8,"14:17:30","22.205",22205,27-JUL-14,"ricciardo"
910,807,1,8,"14:17:33","24.040",24040,27-JUL-14,"hulkenberg"
910,13,1,8,"14:17:38","22.851",22851,27-JUL-14,"massa"
910,815,1,8,"14:17:44","25.535",25535,27-JUL-14,"perez"
910,821,1,8,"14:17:46","24.050",24050,27-JUL-14,"gutierrez"
910,16,1,8,"14:17:48","31.956",31956,27-JUL-14,"sutil"
910,1,1,8,"14:17:49","23.800",23800,27-JUL-14,"hamilton"
910,8,1,8,"14:17:51","23.214",23214,27-JUL-14,"raikkonen"
910,826,1,8,"14:17:58","23.423",23423,27-JUL-14,"kvyat"
910,155,1,8,"14:18:04","34.086",34086,27-JUL-14,"kobayashi"
910,820,1,8,"14:18:13","24.625",24625,27-JUL-14,"chilton"
910,813,1,8,"14:18:14","22.376",22376,27-JUL-14,"maldonado"
910,822,1,9,"14:19:37","25.497",25497,27-JUL-14,"bottas"
910,20,1,9,"14:19:37","22.170",22170,27-JUL-14,"vettel"
910,4,1,9,"14:19:38","22.253",22253,27-JUL-14,"alonso"
910,824,1,9,"14:19:52","22.892",22892,27-JUL-14,"jules_bianchi"
910,825,1,15,"14:32:11","23.546",23546,27-JUL-14,"kevin_magnussen"
910,813,2,17,"14:35:49","32.608",32608,27-JUL-14,"maldonado"
910,824,2,17,"14:35:56","25.504",25504,27-JUL-14,"jules_bianchi"
910,13,2,23,"14:44:30","22.111",22111,27-JUL-14,"massa"
910,822,2,23,"14:44:48","22.518",22518,27-JUL-14,"bottas"
910,826,2,30,"14:57:13","22.202",22202,27-JUL-14,"kvyat"
910,3,2,32,"15:00:00","23.864",23864,27-JUL-14,"rosberg"
910,20,2,33,"15:01:35","21.608",21608,27-JUL-14,"vettel"
910,18,3,37,"15:07:38","22.211",22211,27-JUL-14,"button"
910,4,2,38,"15:08:47","21.634",21634,27-JUL-14,"alonso"
910,1,2,39,"15:10:18","23.364",23364,27-JUL-14,"hamilton"
910,16,2,39,"15:10:43","22.500",22500,27-JUL-14,"sutil"
910,8,2,41,"15:13:31","22.154",22154,27-JUL-14,"raikkonen"
910,824,3,42,"15:15:42","24.226",24226,27-JUL-14,"jules_bianchi"
910,813,3,43,"15:16:53","21.818",21818,27-JUL-14,"maldonado"
910,13,3,45,"15:19:26","22.278",22278,27-JUL-14,"massa"
910,820,2,45,"15:20:20","23.232",23232,27-JUL-14,"chilton"
910,3,3,56,"15:35:44","22.001",22001,27-JUL-14,"rosberg"
910,822,3,59,"15:40:29","22.589",22589,27-JUL-14,"bottas"
911,154,1,1,"14:06:17","29.256",29256,24-AUG-14,"grosjean"
911,824,1,1,"14:06:49","25.362",25362,24-AUG-14,"jules_bianchi"
911,3,1,8,"14:19:40","29.997",29997,24-AUG-14,"rosberg"
911,8,1,8,"14:19:44","22.858",22858,24-AUG-14,"raikkonen"
911,815,1,9,"14:21:49","24.104",24104,24-AUG-14,"perez"
911,13,1,9,"14:21:55","23.945",23945,24-AUG-14,"massa"
911,20,1,10,"14:23:35","22.800",22800,24-AUG-14,"vettel"
911,807,1,10,"14:23:52","23.823",23823,24-AUG-14,"hulkenberg"
911,817,1,11,"14:25:27","22.913",22913,24-AUG-14,"ricciardo"
911,825,1,11,"14:25:37","23.115",23115,24-AUG-14,"kevin_magnussen"
911,828,1,11,"14:26:12","24.083",24083,24-AUG-14,"ericsson"
911,820,1,11,"14:26:13","23.734",23734,24-AUG-14,"chilton"
911,822,1,12,"14:27:28","22.769",22769,24-AUG-14,"bottas"
911,4,1,12,"14:27:29","28.920",28920,24-AUG-14,"alonso"
911,154,2,13,"14:30:15","22.838",22838,24-AUG-14,"grosjean"
911,821,1,14,"14:31:51","23.259",23259,24-AUG-14,"gutierrez"
911,818,1,15,"14:33:42","23.571",23571,24-AUG-14,"vergne"
911,1,2,17,"14:38:06","23.066",23066,24-AUG-14,"hamilton"
911,8,2,21,"14:44:58","22.819",22819,24-AUG-14,"raikkonen"
911,13,2,21,"14:45:39","24.083",24083,24-AUG-14,"massa"
911,16,2,21,"14:45:40","23.779",23779,24-AUG-14,"sutil"
911,20,2,22,"14:46:57","22.731",22731,24-AUG-14,"vettel"
911,815,2,22,"14:47:17","22.977",22977,24-AUG-14,"perez"
911,824,2,23,"14:50:34","23.918",23918,24-AUG-14,"jules_bianchi"
911,826,2,24,"14:51:10","24.436",24436,24-AUG-14,"kvyat"
911,828,2,24,"14:52:11","24.213",24213,24-AUG-14,"ericsson"
911,817,2,27,"14:56:18","22.675",22675,24-AUG-14,"ricciardo"
911,822,2,28,"14:58:29","23.176",23176,24-AUG-14,"bottas"
911,818,2,29,"15:01:07","23.202",23202,24-AUG-14,"vergne"
911,820,2,29,"15:02:05","24.873",24873,24-AUG-14,"chilton"
911,807,2,30,"15:02:51","23.841",23841,24-AUG-14,"hulkenberg"
911,3,3,34,"15:09:54","23.392",23392,24-AUG-14,"rosberg"
911,20,3,34,"15:10:16","23.190",23190,24-AUG-14,"vettel"
911,16,3,34,"15:10:53","23.732",23732,24-AUG-14,"sutil"
912,821,1,9,"14:17:44","26.376",26376,07-SEP-14,"gutierrez"
912,20,1,18,"14:31:00","25.176",25176,07-SEP-14,"vettel"
912,815,1,19,"14:32:34","24.938",24938,07-SEP-14,"perez"
912,154,1,20,"14:34:42","25.098",25098,07-SEP-14,"grosjean"
912,825,1,21,"14:35:33","24.214",24214,07-SEP-14,"kevin_magnussen"
912,4,1,21,"14:35:34","24.913",24913,07-SEP-14,"alonso"
912,155,1,22,"14:37:42","25.277",25277,07-SEP-14,"kobayashi"
912,13,1,23,"14:38:19","24.323",24323,07-SEP-14,"massa"
912,3,1,24,"14:39:36","24.583",24583,07-SEP-14,"rosberg"
912,818,1,24,"14:40:20","25.046",25046,07-SEP-14,"vergne"
912,16,1,24,"14:40:40","26.864",26864,07-SEP-14,"sutil"
912,817,1,26,"14:43:11","24.388",24388,07-SEP-14,"ricciardo"
912,826,1,30,"14:49:25","24.651",24651,07-SEP-14,"kvyat"
912,828,1,30,"14:50:45","28.685",28685,07-SEP-14,"ericsson"
912,821,2,36,"14:59:03","25.693",25693,07-SEP-14,"gutierrez"
913,16,2,24,"20:51:16","29.748",29748,21-SEP-14,"sutil"
913,20,2,25,"20:52:01","28.733",28733,21-SEP-14,"vettel"
913,8,2,25,"20:52:18","29.164",29164,21-SEP-14,"raikkonen"
913,1,2,26,"20:53:42","31.040",31040,21-SEP-14,"hamilton"
913,817,2,27,"20:55:55","29.113",29113,21-SEP-14,"ricciardo"
913,154,3,30,"21:02:56","29.761",29761,21-SEP-14,"grosjean"
913,813,3,30,"21:03:14","29.363",29363,21-SEP-14,"maldonado"
913,815,3,30,"21:03:37","35.289",35289,21-SEP-14,"perez"
913,828,2,30,"21:04:09","30.364",30364,21-SEP-14,"ericsson"
913,18,2,31,"21:04:39","28.627",28627,21-SEP-14,"button"
913,8,3,31,"21:04:42","30.194",30194,21-SEP-14,"raikkonen"
913,807,3,31,"21:05:18","30.415",30415,21-SEP-14,"hulkenberg"
913,813,4,31,"21:06:18","29.655",29655,21-SEP-14,"maldonado"
913,826,3,43,"21:32:14","31.092",31092,21-SEP-14,"kvyat"
913,815,4,44,"21:34:11","29.339",29339,21-SEP-14,"perez"
913,824,3,45,"21:36:16","29.752",29752,21-SEP-14,"jules_bianchi"
913,1,3,52,"21:48:32","29.284",29284,21-SEP-14,"hamilton"
913,807,1,9,"20:21:39","29.987",29987,21-SEP-14,"hulkenberg"
913,13,1,10,"20:23:21","29.578",29578,21-SEP-14,"massa"
913,826,1,10,"20:23:35","30.089",30089,21-SEP-14,"kvyat"
913,8,1,11,"20:25:15","29.702",29702,21-SEP-14,"raikkonen"
913,822,1,11,"20:25:21","30.340",30340,21-SEP-14,"bottas"
913,813,1,11,"20:25:40","29.960",29960,21-SEP-14,"maldonado"
913,4,1,12,"20:27:01","28.912",28912,21-SEP-14,"alonso"
913,817,1,12,"20:27:04","29.761",29761,21-SEP-14,"ricciardo"
913,828,1,12,"20:28:03","30.144",30144,21-SEP-14,"ericsson"
913,18,1,14,"20:31:07","28.641",28641,21-SEP-14,"button"
884,814,2,19,"14:32:58","19.792",19792,12-MAY-13,"resta"
